name,direction,latitude,longitude,atco,locality,indicator
"High Wycombe, Cedar Terrace (adj)",SE,51.632181,-0.763542,040000003338,High Wycombe,adj
"High Wycombe, High Wycombe BusStn (Bay 12)",,51.631386,-0.756354,040000002962,High Wycombe,Bay 12
"Wycombe Marsh, Micklefield Road (o/s 1)",N,51.621209,-0.718901,040000003097,Wycombe Marsh,o/s 1
"Micklefield Estate, Hawthorne Road (opp)",N,51.624769,-0.717182,040000003241,Micklefield Estate,opp
"Micklefield Estate, Petrol Station (outside)",W,51.626882,-0.716371,040000002948,Micklefield Estate,outside
"High Wycombe, Hennerton Way North (adj)",SW,51.628817,-0.719842,040000003445,High Wycombe,adj
"High Wycombe, Brow Of The Hill (opp 65)",S,51.627392,-0.720258,040000003447,High Wycombe,opp 65
"Micklefield Estate, Herbert Road South (Opp)",E,51.627695,-0.714268,040000003213,Micklefield Estate,Opp
"Micklefield Estate, Buckingham Drive (adj)",N,51.630287,-0.711175,040000003215,Micklefield Estate,adj
"Micklefield Estate, Ash Hill School (Opp)",N,51.632112,-0.710271,040000003233,Micklefield Estate,Opp
"Micklefield Estate, Ashdown Road (Opp)",W,51.632698,-0.713679,040000003217,Micklefield Estate,Opp
"Micklefield Estate, Woodside Road (Opp)",N,51.635098,-0.716949,040000003219,Micklefield Estate,Opp
"Micklefield Estate, Woodside Road (adj)",S,51.63489,-0.716868,040000003206,Micklefield Estate,adj
"Micklefield Estate, Ashdown Road (adj)",E,51.632907,-0.714742,040000003208,Micklefield Estate,adj
"Micklefield Estate, Ash Hill School (adj)",S,51.632164,-0.71011,040000003210,Micklefield Estate,adj
"Micklefield Estate, Buckingham Drive (opp)",S,51.629705,-0.711365,040000003212,Micklefield Estate,opp
"Micklefield Estate, Herbert Road South (adj)",W,51.627741,-0.713458,040000003214,Micklefield Estate,adj
"Micklefield Estate, Hawthorne Road (adj)",S,51.624347,-0.717209,040000003216,Micklefield Estate,adj
"Wycombe Marsh, Micklefield Road (o/s 6)",S,51.620903,-0.718851,040000003096,Wycombe Marsh,o/s 6
"High Wycombe, High Wycombe BusStn (Bay 7)",,51.631271,-0.756588,040000002957,High Wycombe,Bay 7
"High Wycombe, Cedar Terrace (opp)",NW,51.631962,-0.76323,040000003349,High Wycombe,opp
"High Wycombe, Green Street (o/s 84)",NW,51.632884,-0.767121,040000003351,High Wycombe,o/s 84
"High Wycombe, Oakridge Road (o/s 17)",W,51.633226,-0.768874,040000003353,High Wycombe,o/s 17
"High Wycombe, The Half Moon PH (adj)",W,51.633499,-0.771728,040000003355,High Wycombe,adj
"High Wycombe, Prestwood Close (opp)",W,51.633876,-0.776038,040000003357,High Wycombe,opp
"Sands, Dashwood Avenue (adj)",SW,51.634172,-0.781998,040000003359,Sands,adj
"Sands, The Hour Glass PH (Opp)",S,51.632667,-0.784292,040000003361,Sands,Opp
"High Wycombe, New Road (opp 56)",S,51.629328,-0.784858,040000003369,High Wycombe,opp 56
"High Wycombe, Roundwood Road (Opp)",W,51.628216,-0.785119,040000003371,High Wycombe,Opp
"High Wycombe, Mentmore Road (Opp)",S,51.626226,-0.787469,040000003947,High Wycombe,Opp
"High Wycombe, Field Road (Opp)",S,51.624249,-0.787623,040000003373,High Wycombe,Opp
"High Wycombe, Edmunds Close (adj)",E,51.622969,-0.785562,040000003375,High Wycombe,adj
"High Wycombe, Squirrel Lane (Opp)",S,51.620708,-0.784308,040000003377,High Wycombe,Opp
"Booker, Turnpike Corner (o/s 195)",S,51.617216,-0.783145,040000003379,Booker,o/s 195
"Booker, Nancy Hall Court (adj)",SE,51.614352,-0.78091,040000003381,Booker,adj
"Cressex, Empire Cinema (o/s)",S,51.613327,-0.772287,040000003385,Cressex,o/s
"Totteridge, Tyzack Road (adj)",SE,51.641604,-0.723124,040000003160,Totteridge,adj
"Totteridge, The Dolphin PH (adj)",S,51.639461,-0.722014,040000003162,Totteridge,adj
"Totteridge, Totteridge Lane (opp 15a)",S,51.637122,-0.722744,040000003164,Totteridge,opp 15a
"Totteridge, Hollis Road (o/s 4)",S,51.634231,-0.722348,040000003221,Totteridge,o/s 4
"Totteridge, Turners Drive (opp)",SW,51.63454,-0.725186,040000003166,Totteridge,opp
"Totteridge, Elora Road (opp)",S,51.632498,-0.728393,040000003168,Totteridge,opp
"Totteridge, Rowan Avenue (opp)",SW,51.631721,-0.733053,040000003170,Totteridge,opp
"High Wycombe, High Wycombe BusStn (Bay 6)",,51.631245,-0.756632,040000002956,High Wycombe,Bay 6
"Desborough Castle, Whitelands Road (o/s 39)",S,51.630816,-0.774025,040000003437,Desborough Castle,o/s 39
"Desborough Castle, Link Road (opp)",S,51.628372,-0.775016,040000003439,Desborough Castle,opp
"Desborough Castle, Chairborough Road (o/s 163)",S,51.625725,-0.776474,040000002925,Desborough Castle,o/s 163
"Desborough Castle, Pettifer Way (opp)",S,51.624019,-0.77756,040000003441,Desborough Castle,opp
"Desborough Castle, The Jolly Bodger PH (o/s)",W,51.622964,-0.779842,040000003426,Desborough Castle,o/s
"Desborough Castle, Laburnum Road (o/s 216)",N,51.623773,-0.781597,040000003428,Desborough Castle,o/s 216
"Desborough Castle, Methodist Church (Opp)",N,51.625947,-0.78047,040000003430,Desborough Castle,Opp
"Desborough Castle, Cross Road (opp 10)",W,51.628825,-0.780595,040000003432,Desborough Castle,opp 10
"Desborough Castle, Spearing Road (o/s 84)",NE,51.630709,-0.780992,040000003434,Desborough Castle,o/s 84
"Desborough Castle, Grenfell Avenue (Opp)",E,51.631472,-0.778284,040000003436,Desborough Castle,Opp
"Desborough Castle, Copyground Lane (Opp 1)",E,51.632875,-0.774042,040000003438,Desborough Castle,Opp 1
"High Wycombe, Bowerdean Crossroads (o/s 155)",NE,51.631162,-0.734586,040000003183,High Wycombe,o/s 155
"Totteridge, Rowan Avenue (adj)",E,51.631956,-0.732353,040000003185,Totteridge,adj
"Totteridge, Elora Road (adj)",NE,51.632883,-0.728267,040000003187,Totteridge,adj
"Totteridge, Turners Drive (adj)",NE,51.634823,-0.724673,040000003189,Totteridge,adj
"Totteridge, Totteridge Lane (o/s 17)",N,51.637509,-0.722791,040000003201,Totteridge,o/s 17
"Totteridge, The Dolphin PH (Opp)",N,51.63888,-0.722333,040000003203,Totteridge,Opp
"High Wycombe, High Wycombe BusStn (Bay 11)",,51.631368,-0.756398,040000002961,High Wycombe,Bay 11
"Wycombe Marsh, Abbey Barn Road (o/s 35)",W,51.617836,-0.718764,040000003819,Wycombe Marsh,o/s 35
"Wycombe Marsh, Marsh School (Opp)",W,51.617553,-0.720881,040000003821,Wycombe Marsh,Opp
"Wycombe Marsh, Beech Road (adj)",SE,51.615731,-0.719517,040000003823,Wycombe Marsh,adj
"Wycombe Marsh, General Havelock (Opp)",SE,51.614871,-0.716566,040000003825,Wycombe Marsh,Opp
"Wycombe Marsh, Rugby Club (adj)",SE,51.613641,-0.713394,040000003827,Wycombe Marsh,adj
"Wycombe Marsh, Dolphin Court (Opp)",SE,51.611402,-0.707724,040000003829,Wycombe Marsh,Opp
"Loudwater, Woodside Close (Opp)",SE,51.608502,-0.704066,040000002983,Loudwater,Opp
"Loudwater, St Peter's Close (Opp)",SE,51.60661,-0.702084,040000003864,Loudwater,Opp
"Loudwater, Lammas Way (adj)",SE,51.603958,-0.698044,040000003835,Loudwater,adj
"Loudwater, Knaves Beech (adj)",SE,51.602072,-0.694993,040000003837,Loudwater,adj
"Loudwater, Hedge Lea (adj)",SE,51.600814,-0.69269,040000003839,Loudwater,adj
"Loudwater, Boundary Place (adj)",SE,51.598855,-0.68957,040000003841,Loudwater,adj
"Wooburn Green, Glory Mill Lane (adj)",SE,51.596055,-0.686027,040000003843,Wooburn Green,adj
"Wooburn Green, Wycombe Lane (opp 87)",S,51.592398,-0.683895,040000003845,Wooburn Green,opp 87
"Wooburn Green, The Red Lion PH (opp)",S,51.588106,-0.683629,040000003847,Wooburn Green,opp
"Wooburn, Town Lane (Southbound)",SW,51.581774,-0.689109,040000003849,Wooburn,Southbound
"Wooburn, Cemetery (adj)",SW,51.579374,-0.692367,040000003851,Wooburn,adj
"Cores End, Brookbank (Southbound)",SW,51.577908,-0.696407,040000003853,Cores End,Southbound
"Bourne End, Cores End (o/s 3)",W,51.578203,-0.701926,040000003855,Bourne End,o/s 3
"Bourne End, Bourne End Academy (o/s)",SW,51.581321,-0.705806,040000003957,Bourne End,o/s
"Bourne End, New Road (Opp)",W,51.578235,-0.708116,040000003861,Bourne End,Opp
"Bourne End, Railway Station (Opp)",S,51.577612,-0.710342,040000003863,Bourne End,Opp
"Bourne End, Railway Station (o/s)",N,51.577208,-0.710353,040000003838,Bourne End,o/s
"Bourne End, New Road (adj)",E,51.578328,-0.708345,040000003836,Bourne End,adj
"Bourne End, Cores End (opp 7)",E,51.578276,-0.701996,040000003834,Bourne End,opp 7
"Cores End, Brookbank (Northbound)",NE,51.578094,-0.6962,040000003832,Cores End,Northbound
"Wooburn, Cemetery (Opp)",NE,51.579282,-0.692991,040000003830,Wooburn,Opp
"Wooburn, Town Lane (Northbound)",NE,51.582152,-0.689083,040000003828,Wooburn,Northbound
"Wooburn Green, The Red Lion PH (adj)",N,51.588233,-0.683755,040000003826,Wooburn Green,adj
"Wooburn Green, Wycombe Lane (o/s 105)",N,51.592797,-0.684186,040000003824,Wooburn Green,o/s 105
"Wooburn Green, Glory Mill Lane (opp)",NW,51.595539,-0.685753,040000003822,Wooburn Green,opp
"Loudwater, Boundary Place (Opp)",NW,51.599223,-0.69031,040000003820,Loudwater,Opp
"Loudwater, Hedge Lea (Opp)",NW,51.600918,-0.693092,040000003818,Loudwater,Opp
"Loudwater, Knaves Beech (Opp)",NW,51.602313,-0.695679,040000003816,Loudwater,Opp
"Loudwater, Lammas Way (Opp)",NW,51.60418,-0.698629,040000003814,Loudwater,Opp
"Loudwater, St Peter's Close (adj)",NW,51.606548,-0.702158,040000003810,Loudwater,adj
"Loudwater, Woodside Close (adj)",NW,51.608386,-0.704112,040000002984,Loudwater,adj
"Wycombe Marsh, Dolphin Court (adj)",NW,51.611239,-0.707613,040000003808,Wycombe Marsh,adj
"Wycombe Marsh, Rugby Club (Opp)",NW,51.613449,-0.71314,040000003806,Wycombe Marsh,Opp
"Wycombe Marsh, General Havelock (adj)",NW,51.614809,-0.716683,040000003804,Wycombe Marsh,adj
"Wycombe Marsh, Beech Road (Opp)",NW,51.615844,-0.720019,040000003802,Wycombe Marsh,Opp
"Wycombe Marsh, Marsh School (adj)",E,51.617634,-0.720908,040000003800,Wycombe Marsh,adj
"Wycombe Marsh, Abbey Barn Road (opp 43)",E,51.617905,-0.719326,040000003798,Wycombe Marsh,opp 43
"Bourne End, Furlong Road (opp 65)",SW,51.577537,-0.706794,040000003857,Bourne End,opp 65
"Bourne End, Post Office (o/s)",SW,51.5752,-0.709313,040000003859,Bourne End,o/s
"High Wycombe, Bridge Street (Stop BS)",NE,51.631245,-0.757435,0400000T9002,High Wycombe,Stop BS
"High Wycombe, Oxford Road (o/s 107)",SE,51.631763,-0.755433,040000003318,High Wycombe,o/s 107
"High Wycombe, Abbey School (adj)",W,51.626687,-0.750776,040000003062,High Wycombe,adj
"Flackwell Heath, Fernlea Close (opp)",NW,51.603951,-0.714607,040000005000,Flackwell Heath,opp
"Flackwell Heath, Fernlea Close (Adj)",SE,51.604005,-0.714533,040000005001,Flackwell Heath,Adj
"Flackwell Heath, The Common (adj)",SE,51.601461,-0.70971,040000003124,Flackwell Heath,adj
"Flackwell Heath, Chapman Lane (Opp)",SE,51.599355,-0.706261,040000002919,Flackwell Heath,Opp
"Flackwell Heath, Greenlands (Opp)",SE,51.598842,-0.703749,040000005862,Flackwell Heath,Opp
"Flackwell Heath, Straight Bit (Opp 100)",SE,51.597611,-0.700636,040000005860,Flackwell Heath,Opp 100
"Flackwell Heath, Northern Woods (Opp 2)",SW,51.595271,-0.697166,040000005838,Flackwell Heath,Opp 2
"Flackwell Heath, The Green Dragon PH (Adj)",W,51.59468,-0.700605,040000005856,Flackwell Heath,Adj
"Flackwell Heath, Blind Lane (adj 171)",S,51.591101,-0.703031,040000003875,Flackwell Heath,adj 171
"Bourne End, Waborne Road (adj)",SW,51.584092,-0.70922,040000003873,Bourne End,adj
"Bourne End, The Parade (Southbound)",S,51.580706,-0.713704,040000003831,Bourne End,Southbound
"Bourne End, St Mark's Church (Opp)",N,51.575586,-0.710039,040000003840,Bourne End,Opp
"High Wycombe, Whincup Close (adj)",NE,51.617835,-0.765708,040000003422,High Wycombe,adj
"Wooburn Moor, Moorside (Adj)",NE,51.599593,-0.685593,040000005009,Wooburn Moor,Adj
"Bourne End, The Parade (Northbound)",N,51.579986,-0.713594,040000003846,Bourne End,Northbound
"Bourne End, Loddon Road (Opp)",NE,51.582489,-0.71146,040000003848,Bourne End,Opp
"Bourne End, Waborne Road (opp)",NE,51.584192,-0.709304,040000003970,Bourne End,opp
"Flackwell Heath, Blind Lane (o/s 181)",N,51.591781,-0.702752,040000003850,Flackwell Heath,o/s 181
"Flackwell Heath, The Green Dragon PH (Opp)",E,51.594748,-0.700285,040000003856,Flackwell Heath,Opp
"Flackwell Heath, Northern Woods (o/s 2)",E,51.595334,-0.697222,040000003858,Flackwell Heath,o/s 2
"Flackwell Heath, Straight Bit (o/s 100)",NW,51.597353,-0.700846,040000003860,Flackwell Heath,o/s 100
"Flackwell Heath, Chapman Lane (adj)",W,51.598701,-0.704013,040000003862,Flackwell Heath,adj
"Flackwell Heath, The Common (Opp)",NW,51.600764,-0.709282,040000003126,Flackwell Heath,Opp
"High Wycombe, Oxford Road (Stop OR)",NW,51.631537,-0.755495,0400000T9001,High Wycombe,Stop OR
"Wooburn Moor, Moorside (Opp)",SW,51.599184,-0.686023,040000005010,Wooburn Moor,Opp
"High Wycombe, West End Road (Opp)",N,51.631551,-0.762678,040000003414,High Wycombe,Opp
"High Wycombe, Bridge Street (opp 44)",SW,51.631023,-0.757722,040000002969,High Wycombe,opp 44
"Bourne End, St Mark's Church (adj)",S,51.575539,-0.709867,040000003865,Bourne End,adj
"Bourne End, Hedsor Road (Southbound)",S,51.57233,-0.709193,040000003867,Bourne End,Southbound
"Bourne End, Ferry Lane (Southbound)",S,51.569398,-0.707515,040000003869,Bourne End,Southbound
"Bourne End, Riversdale South (Opp)",S,51.565101,-0.705978,040000003923,Bourne End,Opp
"Cookham, Cookham Village Memorial (adj)",W,51.559775,-0.710601,036006195196,Cookham,adj
"Cookham Rise, Cookham Rise Railway Station (nr)",W,51.557599,-0.722982,036006001026,Cookham Rise,nr
"Cookham Rise, St Elizabeth's Church (o/s 11)",NW,51.55821,-0.727927,036006193193,Cookham Rise,o/s 11
"Cookham Rise, High Road (adj)",S,51.556981,-0.732275,036006180181,Cookham Rise,adj
"Cookham Rise, Broom Hill (adj)",S,51.554853,-0.731786,036006182183,Cookham Rise,adj
"Cookham Rise, The Shaw (opp)",SE,51.553018,-0.730856,036006184184,Cookham Rise,opp
"Cookham Rise, Hillcrest Avenue (nr)",E,51.552044,-0.726469,036006186186,Cookham Rise,nr
"Cookham Rise, Southwood Gardens (adj)",SW,51.550121,-0.727417,036006188188,Cookham Rise,adj
"Furze Platt, Kinghorn Park (Opp)",S,51.54058,-0.732355,036006111112,Furze Platt,Opp
"Furze Platt, Switchback Road Shops (nr)",S,51.538096,-0.7313,036006110110,Furze Platt,nr
"Furze Platt, Well House Road (adj)",SW,51.535907,-0.730149,036006104105,Furze Platt,adj
"Furze Platt, Kent Way (opp)",S,51.534076,-0.731267,036006106107,Furze Platt,opp
"Furze Platt, Furze Platt Station (adj)",E,51.532768,-0.72917,036006001014,Furze Platt,adj
"Maidenhead, Moor Lane (adj)",S,51.532399,-0.725042,036006100101,Maidenhead,adj
"Maidenhead, Australia Avenue (opp)",SE,51.530337,-0.72311,036006099099,Maidenhead,opp
"Maidenhead, St Joseph's Church (o/s)",S,51.526434,-0.720596,036006097098,Maidenhead,o/s
"Maidenhead Town Centre, Frascati Way (Stop S1)",S,51.521136,-0.723786,036006009010,Maidenhead Town Centre,Stop S1
"Maidenhead Town Centre, Broadway (E-bound)",NE,51.52139,-0.720665,036006008008,Maidenhead Town Centre,E-bound
"Maidenhead Town Centre, Market Street (E-bound)",E,51.522875,-0.719961,036006007007,Maidenhead Town Centre,E-bound
"Maidenhead Town Centre, Library (o/s)",S,51.522487,-0.718141,036006005005,Maidenhead Town Centre,o/s
"Maidenhead Town Centre, Bridge Avenue (Stop B)",N,51.521865,-0.716371,036006006008,Maidenhead Town Centre,Stop B
"Maidenhead Town Centre, Sainsbury's (adj)",W,51.524557,-0.718983,036006140141,Maidenhead Town Centre,adj
"Maidenhead, St Joseph's Church (opp)",N,51.526817,-0.72109,036006097097,Maidenhead,opp
"Maidenhead, Australia Avenue (adj)",NW,51.530102,-0.723045,036006001464,Maidenhead,adj
"Maidenhead, Moor Lane (opp)",N,51.532265,-0.725133,036006100100,Maidenhead,opp
"Furze Platt, Furze Platt Station (opp)",W,51.532501,-0.729437,036006002014,Furze Platt,opp
"Furze Platt, Kent Way (nr)",N,51.534662,-0.731438,036006106106,Furze Platt,nr
"Furze Platt, Well House Road (Opp)",NE,51.536174,-0.729825,036006104104,Furze Platt,Opp
"Furze Platt, Spencers Bridge (W-bound)",W,51.537284,-0.729419,036006108108,Furze Platt,W-bound
"Furze Platt, Switchback Road Shops ()",N,51.538438,-0.731579,036006110111,Furze Platt,
"Furze Platt, Kinghorn Park (nr)",N,51.539923,-0.732302,036006111111,Furze Platt,nr
"Cookham Rise, Southwood Gardens (opp)",NE,51.550283,-0.727384,036006728728,Cookham Rise,opp
"Cookham Rise, Hillcrest Avenue (opp)",W,51.551914,-0.726862,036006186187,Cookham Rise,opp
"Cookham Rise, The Shaw (nr)",NW,51.552902,-0.730974,036006184185,Cookham Rise,nr
"Cookham Rise, Broom Hill (opp)",N,51.554909,-0.731914,036006182182,Cookham Rise,opp
"Cookham Rise, High Road (opp)",N,51.557226,-0.732527,036006180180,Cookham Rise,opp
"Cookham Rise, St Elizabeth's Church (o/s)",SE,51.558504,-0.728482,036006193194,Cookham Rise,o/s
"Cookham Rise, Medical Centre (o/s)",E,51.557983,-0.726044,036006191192,Cookham Rise,o/s
"Cookham Rise, Cookham Rise Railway Station (opp)",E,51.557771,-0.720611,036006190190,Cookham Rise,opp
"Cookham, Cookham Village Memorial (opp)",E,51.559913,-0.710886,036006195195,Cookham,opp
"Bourne End, Riversdale South (adj)",N,51.566006,-0.706486,040000003924,Bourne End,adj
"Bourne End, Ferry Lane (Northbound)",N,51.569672,-0.707897,040000003844,Bourne End,Northbound
"Bourne End, Hedsor Road (Northbound)",N,51.572278,-0.709324,040000003842,Bourne End,Northbound
"Flackwell Heath, Fennels Farm Road (o/s 35)",NW,51.604698,-0.710542,040000003885,Flackwell Heath,o/s 35
"Flackwell Heath, Oakland Way (o/s 16)",SW,51.604674,-0.713258,040000003883,Flackwell Heath,o/s 16
"Flackwell Heath, Highlands (adj)",S,51.596944,-0.705362,040000003852,Flackwell Heath,adj
"Flackwell Heath, Green Dragon Lane (o/s 12)",E,51.594695,-0.701976,040000003854,Flackwell Heath,o/s 12
"Flackwell Heath, Whitepit Lane (o/s 5)",SE,51.595083,-0.695612,040000003877,Flackwell Heath,o/s 5
"Wooburn Green, Whitepit Lane Bottom ()",SE,51.58801,-0.684125,040000008002,Wooburn Green,
"Wooburn Green, Whitepit Lane Bottom ()",NW,51.587954,-0.684167,040000008001,Wooburn Green,
"Flackwell Heath, Whitepit Lane (o/s 18)",NW,51.59516,-0.696072,040000003926,Flackwell Heath,o/s 18
"Flackwell Heath, Oakland Way (o/s 11)",NE,51.605093,-0.712885,040000003880,Flackwell Heath,o/s 11
"Flackwell Heath, Fennels Farm Road (o/s 38)",SE,51.604761,-0.710483,040000003882,Flackwell Heath,o/s 38
"High Wycombe, High Wycombe BusStn (Bay 8)",,51.631298,-0.756544,040000002958,High Wycombe,Bay 8
"Widmer End, Western Dene (Opp 54)",NW,51.661072,-0.712514,040000003739,Widmer End,Opp 54
"Widmer End, Primrose Hill (o/s 63)",NW,51.664851,-0.71514,040000003737,Widmer End,o/s 63
"Widmer End, Honeysuckle Road (opp)",SW,51.664128,-0.717286,040000003093,Widmer End,opp
"Widmer End, George's Hill (o/s 8)",W,51.663316,-0.720403,040000003091,Widmer End,o/s 8
"Heath End, Copes Road (adj)",NW,51.673336,-0.719021,040000002013,Heath End,adj
"Heath End, Spurlands End Road (Northbound)",NW,51.676896,-0.721394,040000002015,Heath End,Northbound
"Heath End, Heath End Road (Southbound)",SW,51.678001,-0.722968,040000002017,Heath End,Southbound
"Great Kingshill, Stag Lane (Opp 47)",W,51.67523,-0.727009,040000002019,Great Kingshill,Opp 47
"Great Kingshill, The Common (adj)",W,51.675027,-0.733147,040000002021,Great Kingshill,adj
"Great Kingshill, Cherry Tree Close (Opp)",N,51.677929,-0.734556,040000002027,Great Kingshill,Opp
"Prestwood, Peterley Corner (Northbound)",N,51.68468,-0.734411,040000002029,Prestwood,Northbound
"Prestwood, Holy Trinity Church (adj)",NW,51.689393,-0.736232,040000002031,Prestwood,adj
"Prestwood, Hildreth Road (Opp)",NW,51.69291,-0.73965,040000002033,Prestwood,Opp
"Prestwood, Sixty Acres Road (Opp)",NW,51.696586,-0.742905,040000002035,Prestwood,Opp
"Prestwood, Village Hall (Opp)",N,51.698977,-0.742781,040000002037,Prestwood,Opp
"Prestwood, Blacksmith Lane (opp)",E,51.699804,-0.737722,040000002039,Prestwood,opp
"Prestwood, The Traveller's Rest PH (adj)",E,51.699713,-0.733427,040000002041,Prestwood,adj
"Prestwood, The Green Man PH (adj)",NE,51.700285,-0.728998,040000002043,Prestwood,adj
"Prestwood, Broomfield Hill (adj)",E,51.701723,-0.72479,040000002045,Prestwood,adj
"Great Missenden, Martinsend Lane (Eastbound)",E,51.702416,-0.719054,040000002047,Great Missenden,Eastbound
"Great Missenden, Railway Station (adj)",SW,51.703729,-0.709205,040000002048,Great Missenden,adj
"Great Missenden, Martinsend Lane (Westbound)",W,51.70251,-0.717807,040000002046,Great Missenden,Westbound
"Prestwood, Broomfield Hill (Opp)",W,51.701632,-0.724648,040000002044,Prestwood,Opp
"Prestwood, The Green Man PH (opp)",SW,51.700177,-0.728986,040000002042,Prestwood,opp
"Prestwood, The Traveller's Rest PH (opp)",W,51.699645,-0.733805,040000002040,Prestwood,opp
"Prestwood, Blacksmith Lane (adj)",W,51.699711,-0.737436,040000002038,Prestwood,adj
"Prestwood, Village Hall (Outside)",S,51.699108,-0.742488,040000002036,Prestwood,Outside
"Prestwood, Sixty Acres Road (adj)",SE,51.695916,-0.742403,040000002034,Prestwood,adj
"Prestwood, Hildreth Road (adj)",SE,51.693345,-0.739957,040000002032,Prestwood,adj
"Prestwood, Holy Trinity Church (Opp)",SE,51.689655,-0.736283,040000002030,Prestwood,Opp
"Prestwood, Peterley Corner (Southbound)",S,51.683911,-0.733955,040000002028,Prestwood,Southbound
"Great Kingshill, Cherry Tree Close (adj)",S,51.677378,-0.734383,040000002026,Great Kingshill,adj
"Great Kingshill, The Common (Opp)",E,51.675065,-0.733319,040000002020,Great Kingshill,Opp
"Great Kingshill, Stag Lane (o/s 43)",E,51.675272,-0.727529,040000002011,Great Kingshill,o/s 43
"Heath End, Fernside (adj)",NE,51.675608,-0.72616,040000002018,Heath End,adj
"Heath End, Heath End Road (Northbound)",NE,51.678269,-0.722787,040000002016,Heath End,Northbound
"Heath End, Spurlands End Road (Southbound)",SE,51.675617,-0.720345,040000002014,Heath End,Southbound
"Heath End, Copes Road (Opp)",SE,51.673497,-0.71893,040000002012,Heath End,Opp
"Widmer End, George's Hill (o/s 13)",E,51.663387,-0.720242,040000003082,Widmer End,o/s 13
"Widmer End, Honeysuckle Road (adj)",NE,51.664493,-0.716972,040000003083,Widmer End,adj
"Widmer End, Primrose Hill (opp 53)",SE,51.664676,-0.714769,040000003720,Widmer End,opp 53
"Booker, Clayhill (adj)",S,51.609196,-0.798927,040000003545,Booker,adj
"Lane End, Marlow Road (NW-bound)",NW,51.617159,-0.830638,040000003543,Lane End,NW-bound
"Lane End, The Row (Southbound)",S,51.619588,-0.834346,040000003557,Lane End,Southbound
"Lane End, Simmons Way (Eastbound)",E,51.618749,-0.828604,040000003563,Lane End,Eastbound
"Lane End, Slayter Road (Opp)",W,51.620338,-0.827494,040000003561,Lane End,Opp
"Lane End, Tapping Road (adj)",NW,51.621005,-0.829456,040000002913,Lane End,adj
"Lane End, Archers Way (Northbound)",W,51.621082,-0.83178,040000003559,Lane End,Northbound
"Lane End, Widdenton View (Opp)",E,51.623319,-0.830653,040000003554,Lane End,Opp
"Lane End, Briars Hey (opp)",E,51.623158,-0.823507,040000003552,Lane End,opp
"Lane End, Sandage Wood (adj)",E,51.622034,-0.816371,040000003550,Lane End,adj
"Lane End, Grove Farm (adj)",E,51.621154,-0.806744,040000003548,Lane End,adj
"Sands, Rydal Way (opp)",N,51.623226,-0.793934,040000003358,Sands,opp
"Sands, Hillbottom Road (adj)",N,51.63051,-0.791328,040000003356,Sands,adj
"Sands, Pinewood Road (adj)",E,51.631282,-0.787681,040000003354,Sands,adj
"Sands, The Hour Glass PH (o/s)",N,51.632813,-0.784505,040000003352,Sands,o/s
"Sands, Lane End Road (o/s 11)",SW,51.631693,-0.785763,040000003363,Sands,o/s 11
"Sands, Pinewood Road (Opp)",W,51.63114,-0.787916,040000003365,Sands,Opp
"Sands, Hillbottom Road (Opp)",W,51.630905,-0.790422,040000003367,Sands,Opp
"Sands, Rydal Way (adj)",S,51.623279,-0.793774,040000003077,Sands,adj
"Lane End, Grove Farm (opp)",W,51.621129,-0.806947,040000003547,Lane End,opp
"Lane End, Sandage Wood (Opp)",W,51.621922,-0.816865,040000003549,Lane End,Opp
"Lane End, Briars Hey (adj)",W,51.623316,-0.824066,040000003551,Lane End,adj
"Lane End, Widdenton View (adj)",W,51.623177,-0.830816,040000003553,Lane End,adj
"Lane End, Wrights Close (adj)",W,51.622728,-0.834525,040000003555,Lane End,adj
"Lane End, Blackwell Road (Opp)",S,51.621878,-0.832222,040000003558,Lane End,Opp
"Lane End, Tapping Road (opp)",S,51.621204,-0.829538,040000002914,Lane End,opp
"Lane End, Slayter Road (adj)",E,51.620424,-0.827131,040000003562,Lane End,adj
"Lane End, Simmons Way (Westbound)",W,51.618618,-0.829041,040000002980,Lane End,Westbound
"Lane End, Marlow Road (SE-bound)",SE,51.617157,-0.830393,040000003544,Lane End,SE-bound
"Booker, Clayhill (opp)",N,51.60884,-0.799269,040000003546,Booker,opp
"Cressex, Marlow Road (o/s 73)",S,51.614968,-0.768473,040000003409,Cressex,o/s 73
"Marlow Bottom, The Blacksmiths' Arms PH (opp)",S,51.608258,-0.770835,040000003755,Marlow Bottom,opp
"Marlow Bottom, Burroughs Grove Hill (Opp)",S,51.600179,-0.769566,040000003757,Marlow Bottom,Opp
"Marlow Bottom, The Three Horseshoes PH (adj)",S,51.593744,-0.766405,040000003759,Marlow Bottom,adj
"Marlow Bottom, Wycombe Road (Southbound)",SE,51.585189,-0.766074,040000003761,Marlow Bottom,Southbound
"Marlow, Churchill Drive (Opp)",SE,51.583729,-0.761509,040000003763,Marlow,Opp
"Marlow, Wiltshire Road (o/s 60)",SW,51.581154,-0.761175,040000003765,Marlow,o/s 60
"Marlow, Little Marlow Road (westbound)",W,51.580452,-0.760313,040000002438,Marlow,westbound
"Marlow, Bobmore Lane (opp)",SW,51.578808,-0.765525,040000003767,Marlow,opp
"Marlow, Foxes Piece (adj)",SW,51.575523,-0.771299,040000003769,Marlow,adj
"Marlow, Spittal Street (o/s 16)",SW,51.573274,-0.775487,040000003771,Marlow,o/s 16
